id,tweet,emotion,intensity,cleaned_tweet,tokens,y_train_encoded
31223,"Good Master Vernon, welcome, nephews, from Bellario :\nThere is my lord, that thou interrupt'st our merriment.",joy,0.312,good master vernon welcome nephew bellario nthere lord thou interruptst merriment,"['good', 'master', 'vernon', 'welcome', 'nephew', 'bellario', 'nthere', 'lord', 'thou', 'interruptst', 'merriment']",2
22206,I wish harry would start tweeting people again,fear,0.195,wish harry would start tweet people,"['wish', 'harry', 'would', 'start', 'tweet', 'people']",1
31430,"Look at us, smiling in the photographâ™ª You can see the secrets behind the fake smilesâ™ª (*ãƒ»Ï‰ãƒ»*) (Â©FACTã€Œa fact of lifeã€)",joy,0.458,look u smile photograph see secret behind fake smile facta fact life,"['look', 'u', 'smile', 'photograph', 'see', 'secret', 'behind', 'fake', 'smile', 'facta', 'fact', 'life']",2
20205,@Burnt_Out_Darth @theaterofscifi thanks. #nightmare,fear,0.688,thanks nightmare,"['thanks', 'nightmare']",1
31582,So I survived spin....trying to get down the stairs was hilarious tho #jellylegs ðŸ˜‚ðŸ˜‚,joy,0.792,survive spintrying get stair hilarious tho jellylegs,"['survive', 'spintrying', 'get', 'stair', 'hilarious', 'tho', 'jellylegs']",2
31441,Watching the NY Phil webcast.  Something missing.  Reminds me of a blithe Journey's End I once saw on Bway.  Might just be the Gershwin.,joy,0.292,watching ny phil webcast something miss reminds blithe journeys end saw bway might gershwin,"['watching', 'ny', 'phil', 'webcast', 'something', 'miss', 'reminds', 'blithe', 'journeys', 'end', 'saw', 'bway', 'might', 'gershwin']",2
21268,@EASPORTSFIFA EA sports technical support team really suprised me ðŸ˜Š SUPRISED ME AT HOW SHIT THEY WERE #awful,fear,0.333,ea sport technical support team really suprised suprised shit awful,"['ea', 'sport', 'technical', 'support', 'team', 'really', 'suprised', 'suprised', 'shit', 'awful']",1
21984,Let's refuse to live in #fear - #sotoventures,fear,0.354,lets refuse live fear sotoventures,"['lets', 'refuse', 'live', 'fear', 'sotoventures']",1
10888,The rage has died down.,anger,0.438,rage die,"['rage', 'die']",0
21154,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success",fear,0.438,worryingworriednpeter nthrow worry care youfaith leadership worry mindfulness success,"['worryingworriednpeter', 'nthrow', 'worry', 'care', 'youfaith', 'leadership', 'worry', 'mindfulness', 'success']",1
40314,It's so gloomy outside. I wish it was as cold as it looked,sadness,0.542,gloomy outside wish cold look,"['gloomy', 'outside', 'wish', 'cold', 'look']",3
41138,I'm allowed to sulk,sadness,0.729,im allow sulk,"['im', 'allow', 'sulk']",3
20387,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS ðŸ˜and pick up my new flat keys ",fear,0.58,tomorrow go challenge talk fresher fair strangers pick new flat key,"['tomorrow', 'go', 'challenge', 'talk', 'fresher', 'fair', 'strangers', 'pick', 'new', 'flat', 'key']",1
40738,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him ðŸ˜‚ðŸ˜‚,sadness,0.208,dont think luca understand serious fallhe idea whats store,"['dont', 'think', 'luca', 'understand', 'serious', 'fallhe', 'idea', 'whats', 'store']",3
10901,"You're so thirsty for the chance to disagree w/ the left, that you don't even realize when something is an affront to your bigoted platform.",anger,0.5,youre thirsty chance disagree w left dont even realize something affront bigoted platform,"['youre', 'thirsty', 'chance', 'disagree', 'w', 'left', 'dont', 'even', 'realize', 'something', 'affront', 'bigoted', 'platform']",0
20557,"sure, ohio state is terrible, ohio is awful, etc, etc\n\nthese feelings began with the toldeo war \n\nso, maybe don't campaign there?",fear,0.5,sure ohio state terrible ohio awful etc etcnnthese feeling begin toldeo war nnso maybe dont campaign,"['sure', 'ohio', 'state', 'terrible', 'ohio', 'awful', 'etc', 'etcnnthese', 'feeling', 'begin', 'toldeo', 'war', 'nnso', 'maybe', 'dont', 'campaign']",1
31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",joy,0.52,comforting amp jubilant place find joy whats best passionate abt company keep,"['comforting', 'amp', 'jubilant', 'place', 'find', 'joy', 'whats', 'best', 'passionate', 'abt', 'company', 'keep']",2
40041,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged ðŸ˜ª,sadness,0.812,thought pretty solid gpa kin major look average dpt program feel even discouraged,"['thought', 'pretty', 'solid', 'gpa', 'kin', 'major', 'look', 'average', 'dpt', 'program', 'feel', 'even', 'discouraged']",3
41166,@OniLink86 @DarekMeridian lmao awe... ,sadness,0.292,lmao awe,"['lmao', 'awe']",3
40594,"@Courteoussoul @MattyMcDee I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",sadness,0.333,im decode blue one get blue,"['im', 'decode', 'blue', 'one', 'get', 'blue']",3
21144,@FraserKeegan just had a steak pie supper ,fear,0.083,steak pie supper,"['steak', 'pie', 'supper']",1
31121,I'm still laughing 'Bitch took my pillow' line  #kurt,joy,0.613,im still laugh bitch take pillow line kurt,"['im', 'still', 'laugh', 'bitch', 'take', 'pillow', 'line', 'kurt']",2
20849,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage",fear,0.354,love true taught fear illusion coach fear courage,"['love', 'true', 'taught', 'fear', 'illusion', 'coach', 'fear', 'courage']",1
30259,"Ooh #hygge, candles, jasmine tea &amp; #GBBO #happy",joy,0.593,ooh hygge candle jasmine tea amp gbbo happy,"['ooh', 'hygge', 'candle', 'jasmine', 'tea', 'amp', 'gbbo', 'happy']",2
31468,".@marcorubio mentions his high school-aged daughters, 'should be a joyous occasion' when they go to college, not bring 'fear,' 'trepidation'",joy,0.271,mention high schoolaged daughter joyous occasion go college bring fear trepidation,"['mention', 'high', 'schoolaged', 'daughter', 'joyous', 'occasion', 'go', 'college', 'bring', 'fear', 'trepidation']",2
20740,@carlybigelow13 first you take the room now you wanna beat me up ,fear,0.412,first take room wan na beat,"['first', 'take', 'room', 'wan', 'na', 'beat']",1
11350,"What u do wen ur love cheats on u ? Wen thy don't understand the emotions behind the anger, the constant waiting.. what u do ? @ritujai18874",anger,0.458,u wen ur love cheat u wen thy dont understand emotion behind anger constant wait u,"['u', 'wen', 'ur', 'love', 'cheat', 'u', 'wen', 'thy', 'dont', 'understand', 'emotion', 'behind', 'anger', 'constant', 'wait', 'u']",0
11656,@KClarkSC2 @JohamasSC2 with their faggy colors are nice' is ok too. Even tho some might take offense because WORDS LOL.,anger,0.295,faggy color nice ok even tho might take offense words lol,"['faggy', 'color', 'nice', 'ok', 'even', 'tho', 'might', 'take', 'offense', 'words', 'lol']",0
10285,@EagleGiles23 @tgilmore_92 what I miss? #outrage,anger,0.562,miss outrage,"['miss', 'outrage']",0
22187,@christyfrink @stephenyeargin @El_Brandino I once hooked them up backward. Not recommended. #smoke ,fear,0.5,hook backward recommend smoke,"['hook', 'backward', 'recommend', 'smoke']",1
10015,Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that donâ€™t happen. #anger #loathing,anger,0.854,zero help customer service push buck back forth promising callback dont happen anger loathe,"['zero', 'help', 'customer', 'service', 'push', 'buck', 'back', 'forth', 'promising', 'callback', 'dont', 'happen', 'anger', 'loathe']",0
30997,ðŸŽ‰ It is time for a most joyous celebration! ðŸŽ‰,joy,0.78,time joyous celebration,"['time', 'joyous', 'celebration']",2
40493,"The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain",sadness,0.417,man pessimist know much optimist know littlenmark twain,"['man', 'pessimist', 'know', 'much', 'optimist', 'know', 'littlenmark', 'twain']",3
30523,I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult,joy,0.417,might pay health insurance like sparkle water brussels sprout think im adult,"['might', 'pay', 'health', 'insurance', 'like', 'sparkle', 'water', 'brussels', 'sprout', 'think', 'im', 'adult']",2
41359,"If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will. #sadness #accepting",sadness,0.771,love something let go come back doesnt never sadness accept,"['love', 'something', 'let', 'go', 'come', 'back', 'doesnt', 'never', 'sadness', 'accept']",3
41095,"@JBoughton93 he might donate the money but it won't stop shit, pessimist",sadness,0.542,might donate money wont stop shit pessimist,"['might', 'donate', 'money', 'wont', 'stop', 'shit', 'pessimist']",3
22074,Left my phone in Mcds ,fear,0.542,left phone mcds,"['left', 'phone', 'mcds']",1
40810,"@CovinoandRich just heard back2back,  guess that's why they call it the blues &amp; she's got the look, but I can only sing tickle sacks version",sadness,0.375,hear backback guess thats call blue amp shes get look sing tickle sack version,"['hear', 'backback', 'guess', 'thats', 'call', 'blue', 'amp', 'shes', 'get', 'look', 'sing', 'tickle', 'sack', 'version']",3
30392,"@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect ðŸ™ðŸ™",joy,0.5,nits treat viewer watch u janak simply treat soul mind thought hearty respect,"['nits', 'treat', 'viewer', 'watch', 'u', 'janak', 'simply', 'treat', 'soul', 'mind', 'thought', 'hearty', 'respect']",2
20563,If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech,fear,0.5,get call shy mean consideredturn negative positive quote marniemccormack womenintech,"['get', 'call', 'shy', 'mean', 'consideredturn', 'negative', 'positive', 'quote', 'marniemccormack', 'womenintech']",1
20946,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,fear,0.297,red card gordon ref must celtic fan shocking challenge,"['red', 'card', 'gordon', 'ref', 'must', 'celtic', 'fan', 'shocking', 'challenge']",1
21829,@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,fear,0.583,nactually pretty typical trump supportersnthis kid learn birtherism schoolnthats horrific,"['nactually', 'pretty', 'typical', 'trump', 'supportersnthis', 'kid', 'learn', 'birtherism', 'schoolnthats', 'horrific']",1
40349,Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs,sadness,0.521,thank god warn walk sink cause lord know wouldve sick stomach wouldve want sue lbvfs,"['thank', 'god', 'warn', 'walk', 'sink', 'cause', 'lord', 'know', 'wouldve', 'sick', 'stomach', 'wouldve', 'want', 'sue', 'lbvfs']",3
40735,"@AMB4JC @drtonyevans It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",sadness,0.214,job job people r still sanestill ok life help lost find amp love eachother,"['job', 'job', 'people', 'r', 'still', 'sanestill', 'ok', 'life', 'help', 'lost', 'find', 'amp', 'love', 'eachother']",3
10125,Someone needs to tell Candice she'll be stuck with that shitty pout if the wind changes. #GBBO,anger,0.688,someone need tell candice shell stick shitty pout wind change gbbo,"['someone', 'need', 'tell', 'candice', 'shell', 'stick', 'shitty', 'pout', 'wind', 'change', 'gbbo']",0
41023,Need advice on how to get out of this rut!!!! #depressing #needmotivation,sadness,0.729,need advice get rut depress needmotivation,"['need', 'advice', 'get', 'rut', 'depress', 'needmotivation']",3
11570,Blood is boiling,anger,0.729,blood boil,"['blood', 'boil']",0
40286,@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,sadness,0.562,haha well today cant get beyond pout annoy im afraid,"['haha', 'well', 'today', 'cant', 'get', 'beyond', 'pout', 'annoy', 'im', 'afraid']",3
20355,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",fear,0.583,america find gratitude amidst sadness frustration race fear anger racism remain hopeful im earth fixer,"['america', 'find', 'gratitude', 'amidst', 'sadness', 'frustration', 'race', 'fear', 'anger', 'racism', 'remain', 'hopeful', 'im', 'earth', 'fixer']",1
10629,@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge,anger,0.396,live event brock v orton saturday wwe network need wwe revenge,"['live', 'event', 'brock', 'v', 'orton', 'saturday', 'wwe', 'network', 'need', 'wwe', 'revenge']",0
20369,@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,fear,0.583,never say anything take away gun would bc stupid scare tactic gun salessickening,"['never', 'say', 'anything', 'take', 'away', 'gun', 'would', 'bc', 'stupid', 'scare', 'tactic', 'gun', 'salessickening']",1
20566,think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,fear,0.481,think date guy nervous bodybuilding followfollow megaphone xxx number nierstein,"['think', 'date', 'guy', 'nervous', 'bodybuilding', 'followfollow', 'megaphone', 'xxx', 'number', 'nierstein']",1
22209,"â€œIt is not #death, that most people are #afraid of. It is getting to the end of #life only to realize that you never truly #lived.â€",fear,0.542,death people afraid get end life realize never truly live,"['death', 'people', 'afraid', 'get', 'end', 'life', 'realize', 'never', 'truly', 'live']",1
10107,"Leave it on there, rule,nimber 1 of carpet cleaning!!! #furious #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,0.708,leave rulenimber carpet clean furious worsethananatomicbomb accidentlyspillbeeronthecarpet,"['leave', 'rulenimber', 'carpet', 'clean', 'furious', 'worsethananatomicbomb', 'accidentlyspillbeeronthecarpet']",0
30448,Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU,joy,0.462,taguchi engineering fashionable hale hearty little game optimization mqnaocu,"['taguchi', 'engineering', 'fashionable', 'hale', 'hearty', 'little', 'game', 'optimization', 'mqnaocu']",2
